"fit","income_group","target_pop","hs_constraints","vaccine_doses","vaccine","max_coverage","age_groups_covered","age_groups_covered_d4","vacc_start","dt","repetition","seeding_cases","vacc_per_week","t_d3","vfr","vfr2","vfr_time1","vfr_time2","vfr2_time1","vfr2_time2","mu_ab_infection","max_ab","hosp_scal_vfr","ICU_scal_vfr","hosp_scal_vfr2","ICU_scal_vfr2","rt_out_filename","lambda_external_filename","omicron_vaccine","dose_4_fold_increase","age_groups_covered_d3","age_groups_covered_d5","age_groups_covered_d6","age_groups_covered_d7","age_groups_covered_d8","age_groups_covered_d9","t_d4","t_d5","t_d6","t_d7","t_d8","t_d9","scenario","name","strategy","mu_ab_d1","mu_ab_d2","k","dose_3_fold_increase","hl_s","hl_l","period_s","period_l","ab_50","ab_50_severe","std10"
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,3,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,11,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,3,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",1,1.5,15,5,5,5,5,5,365,365,366,365,365,365,12,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,3,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,13,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,3,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,14,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,3,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,15,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,4,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,16,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,4,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",1,1.5,15,5,5,5,5,5,365,365,366,365,365,365,17,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,4,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,18,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,4,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,19,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,4,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,20,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,5,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,21,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,5,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",1,1.5,15,5,5,5,5,5,365,365,366,365,365,365,22,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,5,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,23,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,5,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,24,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,5,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,25,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,6,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,26,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,6,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",1,1.5,15,5,5,5,5,5,365,365,366,365,365,365,27,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,6,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,28,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,6,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,29,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,6,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,30,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,7,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,31,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,7,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",1,1.5,15,5,5,5,5,5,365,365,366,365,365,365,32,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,7,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,33,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,7,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,34,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,7,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,35,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,36,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",1,1.5,15,5,5,5,5,5,365,365,366,365,365,365,37,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,38,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,39,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,215,5.6,10,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,1,1,"rt_out_hic_newvar","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,40,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
"UKHSA_v3_20220301_AZPD2=FALSE_SB=FALSE_NewDecay=TRUE_AddBst=FALSE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,9,10,0.05,215,5.6,5.6,"11/27/2021","12/31/2021","7/1/2022","7/31/2022",1.2,5,0.3,0.3,0.3,0.3,"rt_out_hic","lambda_external_hic",0,1.5,15,5,5,5,5,5,365,365,366,365,365,365,41,"rq1_hic_newvariant","realistic",0.242577847458001,0.582536963337205,3.02009026580245,1.33244402649311,33.7067898580754,592.508191928997,80.3240781038681,364.836307611094,0.0679214462534934,0.0167846602432494,0.44
